XM_064504424.1#LOC135326608	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064504424.1" target=_blank>XM_064504424.1</A>
XM_064504104.1#LOC112994745	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064504104.1" target=_blank>XM_064504104.1</A>
XM_064503997.1#LOC135326148	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064503997.1" target=_blank>XM_064503997.1</A>
XM_064503995.1#LOC135326148	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064503995.1" target=_blank>XM_064503995.1</A>
XM_064503992.1#LOC112992175	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064503992.1" target=_blank>XM_064503992.1</A>
XM_064503990.1#LOC112992175	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064503990.1" target=_blank>XM_064503990.1</A>
XM_064503727.1#LOC135325729	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064503727.1" target=_blank>XM_064503727.1</A>
XM_064503726.1#LOC135325729	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064503726.1" target=_blank>XM_064503726.1</A>
XM_064503649.1#LOC135325522	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064503649.1" target=_blank>XM_064503649.1</A>
XM_064503563.1#LIPE	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064503563.1" target=_blank>XM_064503563.1</A>
XM_064503152.1#MARK2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064503152.1" target=_blank>XM_064503152.1</A>
XM_064503150.1#MARK2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064503150.1" target=_blank>XM_064503150.1</A>
XM_064503165.1#KAT5	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064503165.1" target=_blank>XM_064503165.1</A>
XM_064501903.1#LOC135324877	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064501903.1" target=_blank>XM_064501903.1</A>
XM_064502175.1#LOC135324964	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502175.1" target=_blank>XM_064502175.1</A>
XM_064502729.1#LOC135325126	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502729.1" target=_blank>XM_064502729.1</A>
XM_064502146.1#LOC135323446	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502146.1" target=_blank>XM_064502146.1</A>
XM_064502150.1#LOC135323446	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502150.1" target=_blank>XM_064502150.1</A>
XM_064502434.1#LOC135323496	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502434.1" target=_blank>XM_064502434.1</A>
XM_026115575.2#LOC112992468	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026115575.2" target=_blank>XM_026115575.2</A>
XM_064502734.1#LOC135325128	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502734.1" target=_blank>XM_064502734.1</A>
XM_064502733.1#LOC135325128	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502733.1" target=_blank>XM_064502733.1</A>
XM_064502521.1#LOC135325065	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502521.1" target=_blank>XM_064502521.1</A>
XM_064501603.1#LOC135324731	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064501603.1" target=_blank>XM_064501603.1</A>
XM_064501282.1#LOC135324636	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064501282.1" target=_blank>XM_064501282.1</A>
XM_064501283.1#LOC135324636	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064501283.1" target=_blank>XM_064501283.1</A>
XM_064502535.1#LOC112987049	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502535.1" target=_blank>XM_064502535.1</A>
XM_064502825.1#LOC135323438	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502825.1" target=_blank>XM_064502825.1</A>
XM_064502832.1#LOC135325149	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502832.1" target=_blank>XM_064502832.1</A>
XM_064502137.1#LOC112988727	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502137.1" target=_blank>XM_064502137.1</A>
XM_064501366.1#LOC112988725	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064501366.1" target=_blank>XM_064501366.1</A>
XM_026114756.2#LOC112991895	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026114756.2" target=_blank>XM_026114756.2</A>
XM_026114750.2#LOC112991895	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026114750.2" target=_blank>XM_026114750.2</A>
XM_026114741.2#LOC112991895	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026114741.2" target=_blank>XM_026114741.2</A>
XM_064502580.1#LOC112991895	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502580.1" target=_blank>XM_064502580.1</A>
XM_064502860.1#LOC112991959	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502860.1" target=_blank>XM_064502860.1</A>
XM_064501469.1#LOC112992054	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064501469.1" target=_blank>XM_064501469.1</A>
XM_064502911.1#LOC135325170	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502911.1" target=_blank>XM_064502911.1</A>
XM_064502909.1#LOC135325170	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502909.1" target=_blank>XM_064502909.1</A>
XM_064502913.1#LOC135325170	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502913.1" target=_blank>XM_064502913.1</A>
XM_064502910.1#LOC135325170	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502910.1" target=_blank>XM_064502910.1</A>
XM_064502057.1#LOC135323506	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502057.1" target=_blank>XM_064502057.1</A>
XM_064502060.1#LOC135323506	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502060.1" target=_blank>XM_064502060.1</A>
XM_064502059.1#LOC135323506	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502059.1" target=_blank>XM_064502059.1</A>
XM_064502063.1#LOC135323506	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502063.1" target=_blank>XM_064502063.1</A>
XM_026120083.2#MCC	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026120083.2" target=_blank>XM_026120083.2</A>
XM_064502797.1#TRIM36	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502797.1" target=_blank>XM_064502797.1</A>
XM_064502445.1#AP3S1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502445.1" target=_blank>XM_064502445.1</A>
XM_064501417.1#LOC112978767	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064501417.1" target=_blank>XM_064501417.1</A>
XM_064502775.1#LOC135325137	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502775.1" target=_blank>XM_064502775.1</A>
XM_064502777.1#LOC135325137	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502777.1" target=_blank>XM_064502777.1</A>
XM_064501550.1#LOC135324718	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064501550.1" target=_blank>XM_064501550.1</A>
XM_026100248.2#LOC112983255	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026100248.2" target=_blank>XM_026100248.2</A>
XM_064502454.1#APBA1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502454.1" target=_blank>XM_064502454.1</A>
XM_064501747.1#TJP2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064501747.1" target=_blank>XM_064501747.1</A>
XM_064501845.1#BNC2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064501845.1" target=_blank>XM_064501845.1</A>
XM_064502924.1#KDM4C	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502924.1" target=_blank>XM_064502924.1</A>
XM_064502866.1#TOPORS	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064502866.1" target=_blank>XM_064502866.1</A>
XM_064501184.1#NRG1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064501184.1" target=_blank>XM_064501184.1</A>
XM_064501868.1#SMARCA2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064501868.1" target=_blank>XM_064501868.1</A>
XM_064501064.1#SLC16A13	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064501064.1" target=_blank>XM_064501064.1</A>
XM_064500254.1#LOC112985186	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500254.1" target=_blank>XM_064500254.1</A>
XM_064500417.1#LOC112985184	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500417.1" target=_blank>XM_064500417.1</A>
XM_064500926.1#LOC112994500	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500926.1" target=_blank>XM_064500926.1</A>
XM_026118802.2#LOC112994452	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026118802.2" target=_blank>XM_026118802.2</A>
XM_064500463.1#LOC112994452	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500463.1" target=_blank>XM_064500463.1</A>
XM_026100809.2#LOC112983589	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026100809.2" target=_blank>XM_026100809.2</A>
XM_064501030.1#LOC135323453	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064501030.1" target=_blank>XM_064501030.1</A>
XM_064500645.1#LOC112995763	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500645.1" target=_blank>XM_064500645.1</A>
XM_064500644.1#LOC112995763	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500644.1" target=_blank>XM_064500644.1</A>
XM_064500710.1#ADAMTS6	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500710.1" target=_blank>XM_064500710.1</A>
XM_064499748.1#LOC112987088	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499748.1" target=_blank>XM_064499748.1</A>
XM_064499749.1#LOC112987088	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499749.1" target=_blank>XM_064499749.1</A>
XM_064500766.1#LOC135324441	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500766.1" target=_blank>XM_064500766.1</A>
XM_026106741.2#LOC112987058	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026106741.2" target=_blank>XM_026106741.2</A>
XM_026106746.2#LOC112987059	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026106746.2" target=_blank>XM_026106746.2</A>
XM_064500457.1#LOC135323527	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500457.1" target=_blank>XM_064500457.1</A>
XM_064500029.1#LOC112983661	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500029.1" target=_blank>XM_064500029.1</A>
XM_064500798.1#LOC135323497	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500798.1" target=_blank>XM_064500798.1</A>
XM_064500796.1#LOC135323497	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500796.1" target=_blank>XM_064500796.1</A>
XM_064500795.1#LOC135323497	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500795.1" target=_blank>XM_064500795.1</A>
XM_064500797.1#LOC135323497	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500797.1" target=_blank>XM_064500797.1</A>
XM_064499670.1#LOC135324126	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499670.1" target=_blank>XM_064499670.1</A>
XM_064499851.1#LOC112980274	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499851.1" target=_blank>XM_064499851.1</A>
XM_064499676.1#LOC112980282	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499676.1" target=_blank>XM_064499676.1</A>
XM_064499674.1#LOC112980282	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499674.1" target=_blank>XM_064499674.1</A>
XM_064499678.1#LOC112980282	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499678.1" target=_blank>XM_064499678.1</A>
XM_064499675.1#LOC112980282	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499675.1" target=_blank>XM_064499675.1</A>
XM_026115488.2#LOC112992423	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026115488.2" target=_blank>XM_026115488.2</A>
XM_064500325.1#LOC112992421	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500325.1" target=_blank>XM_064500325.1</A>
XM_064500328.1#LOC112992421	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500328.1" target=_blank>XM_064500328.1</A>
XM_064500327.1#LOC112992421	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500327.1" target=_blank>XM_064500327.1</A>
XM_064500330.1#LOC112992421	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500330.1" target=_blank>XM_064500330.1</A>
XM_064499778.1#LOC135323433	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499778.1" target=_blank>XM_064499778.1</A>
XM_026104719.2#LOC112985815	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026104719.2" target=_blank>XM_026104719.2</A>
XM_064500666.1#LOC112985808	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500666.1" target=_blank>XM_064500666.1</A>
XM_064499990.1#LOC135323457	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499990.1" target=_blank>XM_064499990.1</A>
XM_064499820.1#LOC135323468	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499820.1" target=_blank>XM_064499820.1</A>
XM_064500852.1#LOC112978792	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500852.1" target=_blank>XM_064500852.1</A>
XM_064500854.1#LOC112978792	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500854.1" target=_blank>XM_064500854.1</A>
XM_064500548.1#LOC112978753	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064500548.1" target=_blank>XM_064500548.1</A>
XM_064499919.1#LOC135324187	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499919.1" target=_blank>XM_064499919.1</A>
XM_064499392.1#SLC44A2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499392.1" target=_blank>XM_064499392.1</A>
XM_064499393.1#SLC44A2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499393.1" target=_blank>XM_064499393.1</A>
XM_064499388.1#ILF3	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499388.1" target=_blank>XM_064499388.1</A>
XM_064499389.1#ILF3	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499389.1" target=_blank>XM_064499389.1</A>
XM_064499223.1#MRI1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499223.1" target=_blank>XM_064499223.1</A>
XM_064499242.1#BRD4	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499242.1" target=_blank>XM_064499242.1</A>
XM_026114935.2#POGZ	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026114935.2" target=_blank>XM_026114935.2</A>
XM_026114937.2#SNX27	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026114937.2" target=_blank>XM_026114937.2</A>
XM_026121359.2#TDRKH	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026121359.2" target=_blank>XM_026121359.2</A>
XM_026121358.2#TDRKH	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026121358.2" target=_blank>XM_026121358.2</A>
XM_064498986.1#NIT1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498986.1" target=_blank>XM_064498986.1</A>
XM_064498881.1#TOMM40L	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498881.1" target=_blank>XM_064498881.1</A>
XM_064499145.1#PRUNE1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499145.1" target=_blank>XM_064499145.1</A>
XM_064498835.1#PIAS3	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498835.1" target=_blank>XM_064498835.1</A>
XM_064499008.1#HAPLN2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499008.1" target=_blank>XM_064499008.1</A>
XM_064498865.1#LOC135323862	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498865.1" target=_blank>XM_064498865.1</A>
XM_026098093.2#ILF2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026098093.2" target=_blank>XM_026098093.2</A>
XM_064499066.1#ILF2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499066.1" target=_blank>XM_064499066.1</A>
XM_064499071.1#SHC1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499071.1" target=_blank>XM_064499071.1</A>
XM_064499070.1#SHC1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499070.1" target=_blank>XM_064499070.1</A>
XM_064499125.1#RUSC1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064499125.1" target=_blank>XM_064499125.1</A>
XM_064498906.1#SYT11	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498906.1" target=_blank>XM_064498906.1</A>
XM_026115130.2#KHDC4	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026115130.2" target=_blank>XM_026115130.2</A>
XM_064498557.1#IKZF4	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498557.1" target=_blank>XM_064498557.1</A>
XM_064498558.1#IKZF4	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498558.1" target=_blank>XM_064498558.1</A>
XM_064498567.1#CACNB3	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498567.1" target=_blank>XM_064498567.1</A>
XM_064498359.1#LOC112991444	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498359.1" target=_blank>XM_064498359.1</A>
XM_064498730.1#SP1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498730.1" target=_blank>XM_064498730.1</A>
XM_064498402.1#PCBP2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498402.1" target=_blank>XM_064498402.1</A>
XM_064498400.1#PCBP2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498400.1" target=_blank>XM_064498400.1</A>
XM_064498401.1#PCBP2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498401.1" target=_blank>XM_064498401.1</A>
XM_064498399.1#PCBP2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498399.1" target=_blank>XM_064498399.1</A>
XM_064498403.1#PCBP2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498403.1" target=_blank>XM_064498403.1</A>
XM_064498396.1#PCBP2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498396.1" target=_blank>XM_064498396.1</A>
XM_064498397.1#PCBP2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498397.1" target=_blank>XM_064498397.1</A>
XM_064498692.1#HNRNPA1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064498692.1" target=_blank>XM_064498692.1</A>
XM_026111731.2#LOC112990173	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_026111731.2" target=_blank>XM_026111731.2</A>
XM_064497999.1#PFKFB2	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064497999.1" target=_blank>XM_064497999.1</A>
XM_064497987.1#ANKS1A	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_064497987.1" target=_blank>XM_064497987.1</A>
